********************RESULTS********************
Length of the link: d = 2.81 km
Point of maximum elevation (355.06 m): [50.08050758275862,14.376417524137931]
Diameter of the first Fresnel zone: F1 = 1.25 m
Maximum error caused by the Earth's surface: x = 0.02 m
Average terrain height: h_avg = 280.53 m
Height of the Strahov antenna required for LoS: Rxh = 3.92 m
Clear-air fading effects: Ad = 0 dB, FSL = 126.52 dB, Aa = 0.17 dB
Power budget: Pt = 10 dBm, A = 13.31 dB, pw = 4.586729707156678e-06 %
Rain attenuation: d_eff = 2.9 m, A_001 = 6.8 dB, p_rain = 0.00034213780643103237 %

********************DATA********************
0,50.1024983,14.3927758,223.58045959472656
1,50.10171291724138,14.39219157586207,227.65826416015625
2,50.10092753448276,14.391607351724138,228.94293212890625
3,50.100142151724135,14.391023127586207,230.03114318847656
4,50.09935676896552,14.390438903448276,231.62832641601562
5,50.0985713862069,14.389854679310346,237.24331665039062
6,50.09778600344828,14.389270455172415,240.79464721679688
7,50.097000620689656,14.388686231034484,248.00704956054688
8,50.096215237931034,14.388102006896553,255.54318237304688
9,50.09542985517241,14.387517782758621,263.6965026855469
10,50.09464447241379,14.38693355862069,269.4225158691406
11,50.093859089655176,14.386349334482759,278.5631408691406
12,50.093073706896554,14.385765110344828,283.5101013183594
13,50.09228832413793,14.385180886206896,286.1347351074219
14,50.09150294137931,14.384596662068965,284.62744140625
15,50.09071755862069,14.384012437931036,279.158935546875
16,50.08993217586207,14.383428213793104,277.4366760253906
17,50.089146793103446,14.382843989655173,278.0905456542969
18,50.088361410344824,14.382259765517242,276.98699951171875
19,50.08757602758621,14.38167554137931,278.76519775390625
20,50.08679064482759,14.38109131724138,286.350341796875
21,50.086005262068966,14.380507093103448,293.6118469238281
22,50.085219879310344,14.379922868965517,299.30328369140625
23,50.08443449655172,14.379338644827586,304.9027099609375
24,50.0836491137931,14.378754420689654,316.0226745605469
25,50.08286373103448,14.378170196551725,330.78131103515625
26,50.082078348275864,14.377585972413794,342.5103759765625
27,50.08129296551724,14.377001748275863,351.2037048339844
28,50.08050758275862,14.376417524137931,355.0642395019531
29,50.0797222,14.3758333,356.4312438964844
